OrderID	FarmerID	RetailerID	OrderDate	TotalAmount	Status	PaymentStatus
524	45	137	2024-10-18	942.91	Shipped	Paid
525	91	75	2024-06-14	771.81	Shipped	Pending
526	87	25	2024-09-20	1905.95	Placed	Pending
527	36	168	2024-01-31	897.31	Placed	Paid
528	19	183	2024-05-07	219.78	Shipped	Paid
529	51	126	2024-12-12	270.0	Placed	Pending
530	54	97	2024-11-17	484.88	Shipped	Paid
531	99	24	2024-11-20	957.31	Shipped	Pending
532	48	117	2024-12-21	359.77	Shipped	Pending
533	1	199	2024-10-24	736.11	Delivered	Paid
534	82	171	2024-08-22	574.88	Delivered	Pending
535	69	102	2024-02-02	518.84	Placed	Pending
536	64	69	2024-04-18	979.81	Shipped	Pending
537	71	148	2024-06-21	776.0999999999999	Placed	Pending
538	88	196	2024-06-24	190.19	Placed	Paid
539	81	118	2024-02-20	718.3699999999999	Placed	Paid
540	57	117	2024-03-21	1569.19	Placed	Pending
541	89	34	2024-04-13	670.4	Delivered	Pending
542	36	24	2024-03-22	1426.63	Delivered	Pending
543	11	96	2024-05-08	114.0	Delivered	Paid
544	51	161	2024-01-27	237.82	Shipped	Paid
545	84	24	2024-08-07	364.8	Delivered	Paid
546	28	123	2024-01-01	234.58999999999997	Placed	Paid
547	29	133	2024-10-30	16.32	Delivered	Pending
548	2	179	2024-01-05	242.3	Shipped	Paid
549	89	34	2024-08-04	863.94	Shipped	Paid
550	50	23	2024-04-27	915.99	Delivered	Paid
551	41	95	2024-02-22	2.62	Shipped	Paid
552	100	193	2024-07-14	547.17	Placed	Paid
553	68	145	2024-02-05	1283.22	Placed	Paid
554	45	185	2024-08-13	663.26	Placed	Paid
555	79	176	2024-07-29	1048.56	Shipped	Paid
556	13	36	2024-02-14	2340.91	Placed	Pending
557	55	81	2024-06-28	1912.4500000000003	Placed	Paid
558	83	22	2024-05-21	858.24	Placed	Pending
559	4	169	2024-12-19	173.34	Shipped	Paid
560	78	131	2024-09-22	851.5500000000001	Placed	Pending
561	83	14	2024-05-31	372.68	Placed	Pending
562	15	62	2024-07-16	574.19	Shipped	Paid
563	2	93	2024-09-27	1434.75	Shipped	Paid
564	73	108	2024-07-17	1292.75	Shipped	Paid
565	99	19	2024-08-29	490.05	Placed	Paid
566	34	56	2024-01-08	1378.87	Placed	Paid
567	65	74	2024-07-22	53.46	Delivered	Pending
568	90	103	2024-08-04	1850.46	Placed	Paid
569	11	80	2024-05-22	1414.78	Placed	Paid
570	69	84	2024-03-20	1507.8000000000002	Shipped	Paid
571	90	112	2024-06-07	510.9	Delivered	Paid
572	32	23	2024-01-30	656.76	Shipped	Paid
573	79	156	2024-08-20	342.68	Placed	Pending
574	95	169	2024-12-07	609.0	Delivered	Paid
575	2	182	2024-03-02	950.41	Placed	Paid
576	64	89	2024-03-24	582.02	Delivered	Pending
577	48	33	2024-03-26	1596.3600000000001	Delivered	Pending
578	99	8	2024-03-01	70.81	Shipped	Pending
579	68	17	2024-05-19	1127.35	Shipped	Paid
580	59	131	2024-09-11	1038.67	Shipped	Paid
581	73	43	2024-09-12	905.51	Shipped	Paid
582	99	27	2024-05-10	290.68	Delivered	Paid
583	95	131	2024-04-26	87.12	Placed	Paid
584	32	12	2024-01-07	603.36	Shipped	Pending
585	20	46	2024-07-15	1750.31	Placed	Pending
586	42	64	2024-04-24	368.09999999999997	Shipped	Pending
587	10	147	2024-05-18	1350.96	Shipped	Paid
588	87	14	2024-09-14	822.56	Placed	Paid
589	6	103	2024-09-21	1309.71	Placed	Pending
590	100	80	2024-05-24	916.69	Shipped	Paid
591	59	3	2024-10-10	525.42	Shipped	Paid
592	73	78	2024-05-29	645.79	Delivered	Paid
593	48	152	2024-08-25	995.47	Shipped	Paid
594	98	63	2024-10-06	1765.49	Placed	Paid
595	4	60	2024-07-28	1100.41	Delivered	Pending
596	89	3	2024-11-21	807.17	Shipped	Paid
597	49	189	2024-12-02	952.41	Delivered	Pending
598	27	136	2024-02-23	1772.62	Placed	Pending
599	8	37	2024-09-08	661.48	Delivered	Pending
600	6	60	2024-02-17	59.43	Delivered	Pending
601	48	118	2024-12-24	1549.02	Delivered	Paid
602	13	130	2024-10-24	1222.82	Placed	Pending
603	76	146	2024-02-08	1192.19	Placed	Pending
604	17	61	2024-12-05	2.87	Shipped	Pending
605	51	180	2024-06-10	1080.17	Delivered	Pending
606	58	70	2024-06-11	2164.74	Placed	Paid
607	18	200	2024-04-13	121.0	Delivered	Paid
608	14	43	2024-03-20	403.8	Shipped	Pending
609	53	31	2024-06-09	469.2	Delivered	Pending
610	58	79	2024-04-16	1554.3400000000001	Shipped	Pending
611	12	41	2024-03-02	127.72999999999999	Delivered	Pending
612	90	155	2024-12-26	1309.21	Placed	Paid
613	19	24	2024-06-16	854.68	Delivered	Paid
614	51	132	2024-07-01	287.13	Placed	Pending
615	23	8	2024-05-13	1240.8100000000002	Shipped	Pending
616	96	141	2024-10-11	455.77	Placed	Paid
617	14	36	2024-08-24	720.59	Placed	Paid
618	100	57	2024-02-01	1236.78	Placed	Paid
619	48	176	2024-07-24	546.18	Delivered	Paid
620	76	67	2024-10-25	477.45000000000005	Placed	Paid
621	26	166	2024-02-03	493.70000000000005	Shipped	Paid
622	43	32	2024-02-17	351.18	Placed	Pending
623	22	147	2024-01-26	30.96	Shipped	Pending
624	4	98	2024-09-11	789.33	Delivered	Pending
625	46	55	2024-03-29	365.58000000000004	Placed	Pending
626	58	39	2024-05-23	656.49	Placed	Paid
627	38	128	2024-11-27	931.48	Shipped	Pending
628	12	72	2024-02-01	672.03	Shipped	Paid
629	26	165	2024-08-02	375.81	Delivered	Paid
630	70	5	2024-11-18	570.75	Shipped	Pending
631	70	125	2024-09-02	534.3100000000001	Shipped	Pending
632	35	47	2024-07-17	514.5799999999999	Placed	Pending
633	29	8	2024-11-01	709.46	Shipped	Paid
634	68	92	2024-08-29	100.95	Delivered	Paid
635	13	64	2024-03-22	707.78	Delivered	Paid
636	69	189	2024-05-16	933.39	Placed	Paid
637	50	91	2024-10-21	579.1	Placed	Paid
638	76	82	2024-05-01	1520.18	Delivered	Pending
639	4	181	2024-10-29	1456.34	Delivered	Pending
640	73	37	2024-10-17	629.1800000000001	Delivered	Paid
641	70	80	2024-09-09	1259.6200000000001	Placed	Pending
642	12	15	2024-01-20	1471.63	Placed	Paid
643	68	123	2024-01-11	1389.88	Placed	Pending
644	26	34	2024-11-10	846.3900000000001	Shipped	Paid
645	8	6	2024-06-14	56.16	Placed	Paid
646	68	94	2024-02-26	104.4	Placed	Pending
647	85	102	2024-12-26	242.83	Delivered	Paid
648	39	83	2024-06-21	764.97	Placed	Paid
649	82	125	2024-08-11	429.23	Delivered	Pending
650	91	144	2024-03-30	935.76	Delivered	Pending
651	86	151	2024-04-24	32.55	Placed	Pending
652	94	177	2024-06-06	935.16	Shipped	Paid
653	94	1	2024-03-31	223.11	Delivered	Pending
654	5	47	2024-10-17	1301.13	Delivered	Pending
655	29	164	2024-11-09	1854.95	Delivered	Paid
656	19	85	2024-09-11	331.2	Delivered	Paid
657	45	82	2024-05-01	1027.6100000000001	Placed	Paid
658	86	164	2024-12-28	596.12	Delivered	Pending
659	2	68	2024-08-16	932.46	Placed	Paid
660	9	90	2024-12-20	1344.94	Shipped	Paid
661	7	99	2024-01-01	1253.75	Shipped	Pending
662	53	127	2024-03-26	394.93	Shipped	Pending
663	49	26	2024-10-06	516.52	Shipped	Paid
664	58	19	2024-03-24	867.9100000000001	Placed	Pending
665	41	67	2024-01-11	1606.1399999999999	Placed	Paid
666	22	97	2024-06-24	251.85	Placed	Paid
667	12	87	2024-10-07	678.27	Delivered	Pending
668	4	111	2024-12-26	1232.72	Delivered	Paid
669	56	41	2024-11-06	408.33	Placed	Paid
670	27	49	2024-06-18	216.0	Shipped	Pending
671	37	77	2024-12-04	1042.9	Placed	Paid
672	51	147	2024-01-26	668.1700000000001	Delivered	Pending
673	7	93	2024-03-19	1836.83	Placed	Pending
674	38	170	2024-02-14	265.98	Delivered	Pending
675	13	7	2024-04-12	995.2	Placed	Paid
676	38	21	2024-11-22	628.1	Shipped	Paid
677	51	121	2024-06-06	573.1899999999999	Shipped	Pending
678	83	140	2024-02-16	589.12	Shipped	Paid
679	49	95	2024-07-08	887.1800000000001	Placed	Pending
680	34	113	2024-01-23	589.4	Shipped	Pending
681	35	145	2024-04-25	555.27	Placed	Paid
682	86	25	2024-12-22	933.88	Placed	Pending
683	53	194	2024-10-04	507.52	Delivered	Paid
684	8	100	2024-10-10	591.21	Delivered	Pending
685	88	122	2024-10-01	406.58000000000004	Delivered	Paid
686	39	21	2024-08-31	486.0	Shipped	Paid
687	74	133	2024-09-14	287.28	Delivered	Paid
688	97	115	2024-03-02	522.56	Placed	Paid
689	25	33	2024-04-18	266.64	Placed	Pending
690	88	112	2024-02-10	302.0	Placed	Paid
691	34	82	2024-10-31	902.44	Delivered	Paid
692	50	143	2024-02-14	171.76	Shipped	Pending
693	67	118	2024-05-21	150.0	Placed	Pending
694	54	39	2024-02-27	1580.42	Placed	Paid
695	73	200	2024-02-24	1236.08	Placed	Pending
696	45	106	2024-10-01	973.81	Shipped	Pending
697	63	147	2024-12-01	608.4599999999999	Delivered	Pending
698	23	71	2024-01-20	2168.7200000000003	Shipped	Paid
699	78	175	2024-11-12	1050.84	Delivered	Pending
700	51	85	2024-01-20	1026.64	Delivered	Paid
701	96	122	2024-01-26	1951.5700000000002	Shipped	Pending
702	44	78	2024-01-11	1214.43	Shipped	Pending
703	90	176	2024-09-08	45.85	Placed	Paid
704	39	191	2024-03-09	290.24	Shipped	Pending
705	94	107	2024-05-17	884.67	Delivered	Paid
706	57	55	2024-04-06	1293.29	Shipped	Pending
707	48	15	2024-09-21	1185.68	Delivered	Paid
708	40	182	2024-02-03	11.0	Delivered	Pending
709	100	135	2024-03-10	1403.1299999999999	Delivered	Paid
710	25	52	2024-03-29	613.14	Placed	Paid
711	59	13	2024-01-17	581.1700000000001	Shipped	Paid
712	48	119	2024-05-20	53.0	Delivered	Pending
713	16	175	2024-11-21	877.51	Placed	Paid
714	63	153	2024-07-09	166.95	Shipped	Paid
715	76	142	2024-08-30	1057.9099999999999	Shipped	Pending
716	34	192	2024-03-24	1322.6	Delivered	Paid
717	4	99	2024-05-25	980.53	Placed	Paid
718	100	55	2024-10-19	13.92	Placed	Paid
719	27	69	2024-12-12	733.56	Delivered	Pending
720	3	200	2024-09-19	1031.19	Delivered	Paid
721	17	166	2024-08-30	177.65	Placed	Paid
722	33	156	2024-04-24	88.9	Shipped	Pending
723	49	90	2024-08-04	24.36	Shipped	Pending
724	60	78	2024-04-21	1376.54	Delivered	Pending
725	14	2	2024-10-26	242.37	Delivered	Pending
726	83	153	2024-10-14	1701.31	Delivered	Pending
727	88	28	2024-06-01	1609.81	Shipped	Paid
728	36	164	2024-06-21	562.91	Shipped	Pending
729	84	183	2024-05-13	669.33	Delivered	Pending
730	20	133	2024-04-06	138.32	Placed	Paid
731	52	170	2024-11-03	403.3	Shipped	Paid
732	84	128	2024-01-14	401.90000000000003	Shipped	Pending
733	52	100	2024-08-02	635.0	Delivered	Paid
734	91	147	2024-10-25	966.3299999999999	Placed	Pending
735	88	137	2024-04-23	1714.32	Delivered	Pending
736	46	130	2024-12-09	1246.1	Shipped	Paid
737	72	47	2024-12-02	527.8299999999999	Shipped	Paid
738	17	190	2024-08-29	1168.52	Shipped	Paid
739	43	168	2024-12-14	1496.03	Placed	Paid
740	29	191	2024-06-30	297.36	Shipped	Pending
741	48	67	2024-06-18	295.08	Delivered	Pending
742	16	121	2024-08-25	2717.5299999999997	Placed	Paid
743	25	129	2024-08-29	1027.38	Placed	Pending
744	39	106	2024-09-28	157.92	Placed	Paid
745	26	88	2024-03-11	661.3	Shipped	Pending
746	41	184	2024-03-14	326.25	Placed	Paid
747	43	162	2024-09-06	95.81	Placed	Pending
748	8	2	2024-11-20	761.05	Shipped	Pending
749	98	199	2024-04-17	259.59000000000003	Placed	Paid
750	98	200	2024-09-07	443.09	Placed	Paid
751	56	163	2024-11-10	1093.08	Shipped	Pending
752	62	99	2024-08-07	847.58	Placed	Paid
753	26	188	2024-09-30	1368.0900000000001	Shipped	Paid
754	97	136	2024-06-13	1607.58	Placed	Paid
755	1	161	2024-12-12	213.81	Delivered	Paid
756	89	89	2024-04-25	975.77	Shipped	Paid
757	50	129	2024-02-22	836.16	Delivered	Pending
758	9	12	2024-03-26	386.26	Shipped	Pending
759	94	134	2024-08-21	212.5	Delivered	Pending
760	88	35	2024-08-10	348.04	Shipped	Pending
761	97	49	2024-07-02	250.9	Placed	Pending
762	30	58	2024-01-10	1252.31	Delivered	Paid
763	94	6	2024-04-18	1257.29	Delivered	Paid
764	47	183	2024-03-04	132.6	Delivered	Paid
765	82	66	2024-07-11	517.6	Delivered	Paid
766	7	170	2024-10-31	550.29	Placed	Paid
767	89	30	2024-01-25	1267.3600000000001	Shipped	Pending
768	16	141	2024-07-13	1101.92	Shipped	Pending
769	20	53	2024-12-25	2324.91	Delivered	Paid
770	54	170	2024-06-03	745.26	Placed	Pending
771	78	180	2024-11-14	792.69	Placed	Pending
772	66	185	2024-02-23	336.6	Delivered	Paid
773	15	28	2024-05-24	1212.17	Shipped	Paid
774	26	200	2024-11-07	281.17	Shipped	Paid
775	91	105	2024-07-02	693.5400000000001	Shipped	Paid
776	71	128	2024-01-21	1505.19	Placed	Pending
777	31	1	2024-06-18	260.56	Placed	Paid
778	74	172	2024-02-26	672.26	Shipped	Paid
779	100	131	2024-02-16	578.5799999999999	Placed	Paid
780	83	60	2024-05-11	1545.63	Shipped	Pending
781	60	13	2024-05-15	1779.79	Placed	Paid
782	38	93	2024-01-21	376.38	Delivered	Pending
783	95	30	2024-08-06	1756.1499999999999	Placed	Paid
784	18	170	2024-01-05	1247.89	Delivered	Paid
785	46	113	2024-06-17	120.52	Delivered	Pending
786	48	88	2024-02-17	105.3	Placed	Paid
787	52	117	2024-07-24	63.27	Shipped	Pending
788	62	108	2024-12-19	359.48	Delivered	Paid
789	17	179	2024-02-27	1683.34	Delivered	Paid
790	14	107	2024-03-22	998.1	Delivered	Pending
791	87	113	2024-10-18	573.45	Placed	Pending
792	79	8	2024-07-02	390.40999999999997	Delivered	Paid
793	63	29	2024-09-04	454.63	Shipped	Pending
794	9	67	2024-01-24	249.69	Delivered	Pending
795	91	174	2024-01-07	1541.95	Delivered	Paid
796	44	133	2024-12-08	828.22	Delivered	Paid
797	85	187	2024-08-09	833.88	Placed	Pending
798	85	174	2024-06-26	750.19	Delivered	Pending
799	72	157	2024-03-17	1409.96	Placed	Paid
800	21	130	2024-11-25	1786.6999999999998	Shipped	Pending
801	10	193	2024-03-25	432.0	Shipped	Pending
802	43	72	2024-05-03	1886.38	Placed	Paid
803	83	97	2024-10-08	618.71	Shipped	Paid
804	59	114	2024-02-10	270.25	Delivered	Pending
805	64	115	2024-02-15	77.52	Shipped	Paid
806	96	168	2024-09-11	941.62	Placed	Paid
807	53	10	2024-07-25	841.98	Delivered	Paid
808	78	159	2024-02-16	115.96	Delivered	Pending
809	72	53	2024-09-17	286.44	Delivered	Pending
810	47	14	2024-06-23	1251.43	Placed	Pending
811	72	197	2024-06-18	853.1600000000001	Delivered	Pending
812	47	184	2024-12-02	301.74	Shipped	Paid
813	98	169	2024-02-19	368.39	Placed	Paid
814	46	163	2024-06-23	798.7	Shipped	Pending
815	14	12	2024-12-25	804.37	Placed	Pending
816	92	191	2024-03-12	583.94	Delivered	Pending
817	33	157	2024-02-24	1014.74	Placed	Paid
818	51	56	2024-03-02	262.08	Shipped	Paid
819	14	194	2024-06-22	1377.15	Shipped	Paid
820	87	151	2024-11-20	1212.17	Placed	Pending
821	85	151	2024-08-22	456.33000000000004	Delivered	Paid
822	1	136	2024-09-12	1157.32	Delivered	Paid
823	56	150	2024-10-10	1227.38	Shipped	Paid
824	75	45	2024-12-20	1058.8	Delivered	Paid
825	50	169	2024-02-23	246.0	Delivered	Pending
826	50	108	2024-09-15	1229.45	Delivered	Paid
827	51	88	2024-05-20	396.74	Shipped	Pending
828	18	106	2024-03-09	320.12	Delivered	Pending
829	71	81	2024-12-25	500.38	Delivered	Paid
830	27	160	2024-04-12	445.74	Delivered	Pending
831	45	173	2024-12-17	706.38	Placed	Paid
832	70	178	2024-09-14	2250.05	Delivered	Pending
833	15	195	2024-12-29	45.44	Shipped	Pending
834	74	171	2024-10-25	1411.98	Delivered	Pending
835	96	137	2024-12-11	1320.18	Shipped	Pending
836	67	28	2024-01-07	63.45	Placed	Pending
837	7	172	2024-03-15	547.41	Placed	Paid
838	97	42	2024-05-16	206.47	Shipped	Pending
839	8	177	2024-03-15	785.12	Shipped	Paid
840	5	92	2024-10-04	593.75	Shipped	Paid
841	87	190	2024-11-11	162.81	Delivered	Paid
842	72	100	2024-11-27	629.4000000000001	Placed	Pending
843	86	13	2024-12-20	343.24	Shipped	Pending
844	88	81	2024-08-01	1271.48	Delivered	Paid
845	96	65	2024-01-07	1420.66	Placed	Pending
846	82	181	2024-04-25	1202.07	Delivered	Pending
847	70	190	2024-10-28	222.09	Delivered	Paid
848	38	115	2024-04-09	131.67	Placed	Paid
849	23	189	2024-04-05	73.6	Delivered	Paid
850	6	110	2024-07-12	1033.97	Shipped	Pending
851	21	150	2024-03-07	454.67	Shipped	Paid
852	60	182	2024-06-18	94.9	Placed	Paid
853	42	153	2024-03-19	455.89	Placed	Pending
854	74	141	2024-09-08	1151.1799999999998	Shipped	Paid
855	41	135	2024-12-28	856.51	Placed	Paid
856	9	130	2024-09-23	1337.9099999999999	Placed	Pending
857	69	104	2024-10-05	909.8599999999999	Placed	Pending
858	28	170	2024-04-23	2432.23	Shipped	Pending
859	38	56	2024-07-03	513.25	Delivered	Pending
860	97	167	2024-10-14	259.52	Placed	Paid
861	45	115	2024-12-08	242.74	Placed	Paid
862	88	83	2024-01-21	1805.29	Shipped	Paid
863	33	139	2024-07-16	370.64	Delivered	Pending
864	67	198	2024-01-13	31.32	Shipped	Pending
865	6	76	2024-09-06	517.26	Delivered	Paid
866	66	22	2024-06-13	89.91	Placed	Paid
867	69	2	2024-10-02	281.96	Delivered	Paid
868	86	162	2024-04-17	1053.26	Placed	Pending
869	27	138	2024-02-23	665.28	Delivered	Pending
870	10	192	2024-11-27	1111.15	Delivered	Paid
871	59	184	2024-01-13	401.98	Shipped	Paid
872	10	14	2024-02-14	414.58000000000004	Placed	Pending
873	10	148	2024-10-12	1164.6799999999998	Placed	Pending
874	50	116	2024-07-27	269.34000000000003	Delivered	Pending
875	41	5	2024-08-09	341.24	Shipped	Paid
876	1	165	2024-09-30	723.45	Delivered	Paid
877	6	180	2024-10-26	245.64	Placed	Pending
878	14	75	2024-09-14	300.72	Delivered	Pending
879	12	73	2024-11-06	696.0	Shipped	Pending
880	85	8	2024-07-21	1778.69	Shipped	Paid
881	29	35	2024-09-30	55.51	Delivered	Pending
882	38	163	2024-10-06	777.56	Placed	Pending
883	94	166	2024-12-12	956.4	Shipped	Paid
884	72	37	2024-10-10	59.400000000000006	Placed	Paid
885	74	153	2024-01-03	662.48	Shipped	Paid
886	27	192	2024-06-05	438.86	Delivered	Pending
887	53	166	2024-04-18	476.62	Delivered	Paid
888	24	57	2024-03-23	735.93	Delivered	Pending
889	15	47	2024-04-09	463.86	Delivered	Paid
890	60	166	2024-10-08	768.39	Delivered	Paid
891	86	18	2024-05-28	28.0	Shipped	Paid
892	93	149	2024-04-11	409.61	Shipped	Pending
893	17	172	2024-07-01	313.2	Delivered	Paid
894	37	159	2024-02-21	886.26	Placed	Paid
895	63	116	2024-06-11	987.1800000000001	Shipped	Pending
896	75	40	2024-12-21	484.64	Delivered	Pending
897	55	44	2024-06-10	1335.1799999999998	Placed	Pending
898	29	183	2024-05-06	373.3	Delivered	Pending
899	47	35	2024-05-21	1092.93	Delivered	Pending
900	60	115	2024-09-02	7.71	Shipped	Pending
901	71	28	2024-09-06	545.32	Placed	Paid
902	18	138	2024-05-23	305.69	Placed	Pending
903	10	187	2024-11-16	1734.48	Placed	Paid
904	81	8	2024-09-16	1384.17	Delivered	Pending
905	28	10	2024-10-29	1286.62	Delivered	Pending
906	70	121	2024-10-05	1555.69	Delivered	Paid
907	51	58	2024-07-06	379.56	Delivered	Pending
908	60	129	2024-03-09	856.3	Delivered	Paid
909	47	129	2024-07-22	394.24	Placed	Paid
910	88	43	2024-11-10	328.68	Delivered	Paid
911	21	46	2024-08-16	945.03	Delivered	Paid
912	46	11	2024-09-04	25.44	Placed	Pending
913	9	68	2024-04-28	317.7	Shipped	Paid
914	86	53	2024-01-22	951.6	Delivered	Pending
915	61	117	2024-07-17	872.96	Placed	Paid
916	42	27	2024-11-28	755.45	Delivered	Pending
917	75	140	2024-05-14	1225.65	Delivered	Paid
918	84	97	2024-07-11	744.26	Shipped	Paid
919	33	97	2024-09-21	738.39	Placed	Pending
920	45	125	2024-06-29	655.49	Shipped	Paid
921	18	113	2024-09-13	280.35	Placed	Paid
922	66	165	2024-02-09	2414.4	Shipped	Paid
923	24	41	2024-03-17	362.52	Shipped	Paid
924	30	107	2024-12-04	212.38	Shipped	Paid
925	87	123	2024-09-03	592.5699999999999	Shipped	Paid
926	21	166	2024-10-29	244.08	Shipped	Paid
927	6	33	2024-05-04	847.8	Delivered	Paid
928	81	132	2024-03-09	41.89	Placed	Paid
929	22	67	2024-01-29	1906.46	Placed	Pending
930	73	164	2024-11-02	1128.24	Placed	Pending
931	28	115	2024-02-13	816.04	Delivered	Pending
932	22	57	2024-09-03	407.04	Shipped	Paid
933	99	47	2024-10-25	253.26	Delivered	Pending
934	93	176	2024-03-26	529.37	Shipped	Pending
935	76	18	2024-11-01	447.95	Placed	Pending
936	17	28	2024-07-16	830.02	Placed	Paid
937	65	176	2024-09-24	334.34	Shipped	Paid
938	13	46	2024-11-06	2296.71	Shipped	Paid
939	65	193	2024-09-29	78.45	Placed	Paid
940	85	34	2024-09-03	579.03	Delivered	Paid
941	84	111	2024-12-13	1427.84	Delivered	Pending
942	6	179	2024-07-08	700.74	Delivered	Pending
943	62	197	2024-04-27	515.1	Shipped	Pending
944	95	195	2024-10-28	116.16	Delivered	Paid
945	18	66	2024-08-05	413.08	Shipped	Paid
946	37	154	2024-02-12	844.92	Delivered	Pending
947	25	2	2024-05-11	398.56	Delivered	Paid
948	67	31	2024-10-22	1391.57	Delivered	Paid
949	84	53	2024-07-11	1068.55	Delivered	Pending
950	47	28	2024-07-28	118.69	Placed	Pending
951	75	65	2024-11-29	1077.55	Shipped	Pending
952	47	157	2024-10-16	866.52	Shipped	Pending
953	53	142	2024-04-14	984.0	Delivered	Pending
954	48	144	2024-04-01	1691.01	Delivered	Pending
955	40	148	2024-05-09	306.0	Shipped	Pending
956	85	31	2024-03-11	1588.8400000000001	Delivered	Paid
957	90	42	2024-08-16	285.24	Placed	Paid
958	52	87	2024-09-17	236.4	Delivered	Paid
959	50	163	2024-03-23	1762.65	Placed	Paid
960	61	154	2024-03-15	1174.9699999999998	Shipped	Paid
961	34	57	2024-02-02	56.4	Shipped	Paid
962	5	186	2024-11-07	339.0	Shipped	Pending
963	84	134	2024-11-10	346.64	Shipped	Paid
964	82	127	2024-03-30	572.11	Shipped	Paid
965	85	133	2024-04-13	740.54	Shipped	Paid
966	77	131	2024-01-18	324.66999999999996	Delivered	Paid
967	22	173	2024-11-10	721.5	Placed	Pending
968	84	1	2024-05-02	245.92	Placed	Paid
969	100	103	2024-05-21	214.88	Shipped	Pending
970	76	52	2024-07-26	796.6899999999999	Delivered	Paid
971	9	24	2024-12-26	1081.6599999999999	Delivered	Pending
972	75	90	2024-10-13	869.6199999999999	Shipped	Pending
973	78	50	2024-04-25	1612.6299999999999	Shipped	Pending
974	1	67	2024-10-21	512.55	Placed	Pending
975	14	144	2024-09-16	818.98	Placed	Pending
976	15	132	2024-06-23	133.98	Shipped	Pending
977	57	97	2024-12-21	803.69	Delivered	Pending
978	97	87	2024-05-04	456.72	Shipped	Pending
979	4	124	2024-10-27	921.72	Placed	Pending
980	49	163	2024-02-04	286.6	Placed	Paid
