PaymentID,OrderID,PaymentDate,Amount,PaymentMethod,PaymentStatus
553,553,2024-02-07,1283.22,Cash,Paid
554,554,2024-08-15,663.26,Credit,Paid
555,555,2024-07-29,1048.56,Credit,Paid
556,556,2024-02-17,2340.91,Credit,Pending
557,557,2024-07-01,1912.4500000000003,Bank Transfer,Paid
558,558,2024-05-24,858.24,Cash,Pending
559,559,2024-12-20,173.34,Cash,Paid
560,560,2024-09-25,851.5500000000001,Cash,Pending
561,561,2024-05-31,372.68,Credit,Pending
562,562,2024-07-18,574.19,Cash,Paid
563,563,2024-09-27,1434.75,Credit,Paid
564,564,2024-07-20,1292.75,Bank Transfer,Paid
565,565,2024-09-01,490.05,Bank Transfer,Paid
566,566,2024-01-10,1378.87,Cash,Paid
567,567,2024-07-24,53.46,Credit,Pending
568,568,2024-08-06,1850.46,Cash,Paid
569,569,2024-05-23,1414.78,Cash,Paid
570,570,2024-03-21,1507.8000000000002,Cash,Paid
571,571,2024-06-07,510.9,Bank Transfer,Paid
572,572,2024-02-01,656.76,Bank Transfer,Paid
573,573,2024-08-23,342.68,Credit,Pending
574,574,2024-12-07,609.0,Cash,Paid
575,575,2024-03-05,950.41,Bank Transfer,Paid
576,576,2024-03-25,582.02,Credit,Pending
577,577,2024-03-26,1596.3600000000001,Cash,Pending
578,578,2024-03-04,70.81,Cash,Pending
579,579,2024-05-21,1127.35,Cash,Paid
580,580,2024-09-11,1038.67,Bank Transfer,Paid
581,581,2024-09-15,905.51,Bank Transfer,Paid
582,582,2024-05-12,290.68,Cash,Paid
583,583,2024-04-29,87.12,Bank Transfer,Paid
584,584,2024-01-09,603.36,Credit,Pending
585,585,2024-07-15,1750.31,Cash,Pending
586,586,2024-04-26,368.09999999999997,Credit,Pending
587,587,2024-05-18,1350.96,Cash,Paid
588,588,2024-09-16,822.56,Bank Transfer,Paid
589,589,2024-09-21,1309.71,Cash,Pending
590,590,2024-05-27,916.69,Credit,Paid
591,591,2024-10-10,525.42,Credit,Paid
592,592,2024-06-01,645.79,Credit,Paid
593,593,2024-08-27,995.47,Credit,Paid
594,594,2024-10-09,1765.49,Bank Transfer,Paid
595,595,2024-07-31,1100.41,Bank Transfer,Pending
596,596,2024-11-23,807.17,Cash,Paid
597,597,2024-12-05,952.41,Cash,Pending
598,598,2024-02-25,1772.62,Cash,Pending
599,599,2024-09-09,661.48,Bank Transfer,Pending
600,600,2024-02-20,59.43,Bank Transfer,Pending
601,601,2024-12-27,1549.02,Bank Transfer,Paid
602,602,2024-10-24,1222.82,Bank Transfer,Pending
603,603,2024-02-10,1192.19,Credit,Pending
604,604,2024-12-07,2.87,Bank Transfer,Pending
605,605,2024-06-13,1080.17,Cash,Pending
606,606,2024-06-14,2164.74,Cash,Paid
607,607,2024-04-13,121.0,Cash,Paid
608,608,2024-03-20,403.8,Credit,Pending
609,609,2024-06-11,469.2,Bank Transfer,Pending
610,610,2024-04-18,1554.3400000000001,Cash,Pending
611,611,2024-03-03,127.72999999999999,Credit,Pending
612,612,2024-12-28,1309.21,Cash,Paid
613,613,2024-06-19,854.68,Cash,Paid
614,614,2024-07-03,287.13,Credit,Pending
615,615,2024-05-16,1240.8100000000002,Bank Transfer,Pending
616,616,2024-10-13,455.77,Credit,Paid
617,617,2024-08-25,720.59,Bank Transfer,Paid
618,618,2024-02-01,1236.78,Credit,Paid
619,619,2024-07-25,546.18,Credit,Paid
620,620,2024-10-28,477.45000000000005,Cash,Paid
621,621,2024-02-06,493.70000000000005,Cash,Paid
622,622,2024-02-20,351.18,Cash,Pending
623,623,2024-01-27,30.96,Cash,Pending
624,624,2024-09-14,789.33,Credit,Pending
625,625,2024-03-30,365.58000000000004,Credit,Pending
626,626,2024-05-25,656.49,Bank Transfer,Paid
627,627,2024-11-29,931.48,Cash,Pending
628,628,2024-02-03,672.03,Bank Transfer,Paid
629,629,2024-08-04,375.81,Bank Transfer,Paid
630,630,2024-11-20,570.75,Credit,Pending
631,631,2024-09-04,534.3100000000001,Cash,Pending
632,632,2024-07-19,514.5799999999999,Credit,Pending
633,633,2024-11-01,709.46,Bank Transfer,Paid
634,634,2024-08-30,100.95,Cash,Paid
635,635,2024-03-25,707.78,Credit,Paid
636,636,2024-05-18,933.39,Credit,Paid
637,637,2024-10-22,579.1,Cash,Paid
638,638,2024-05-03,1520.18,Credit,Pending
639,639,2024-11-01,1456.34,Credit,Pending
640,640,2024-10-17,629.1800000000001,Credit,Paid
641,641,2024-09-12,1259.6200000000001,Credit,Pending
642,642,2024-01-20,1471.63,Bank Transfer,Paid
643,643,2024-01-12,1389.88,Credit,Pending
644,644,2024-11-13,846.3900000000001,Credit,Paid
645,645,2024-06-16,56.16,Credit,Paid
646,646,2024-02-28,104.4,Bank Transfer,Pending
647,647,2024-12-27,242.83,Bank Transfer,Paid
648,648,2024-06-23,764.97,Bank Transfer,Paid
649,649,2024-08-11,429.23,Credit,Pending
650,650,2024-04-01,935.76,Cash,Pending
651,651,2024-04-26,32.55,Credit,Pending
652,652,2024-06-06,935.16,Bank Transfer,Paid
653,653,2024-04-03,223.11,Cash,Pending
654,654,2024-10-18,1301.13,Cash,Pending
655,655,2024-11-10,1854.95,Credit,Paid
656,656,2024-09-13,331.2,Bank Transfer,Paid
657,657,2024-05-03,1027.6100000000001,Bank Transfer,Paid
658,658,2024-12-31,596.12,Cash,Pending
659,659,2024-08-17,932.46,Cash,Paid
660,660,2024-12-20,1344.94,Credit,Paid
661,661,2024-01-04,1253.75,Cash,Pending
662,662,2024-03-26,394.93,Credit,Pending
663,663,2024-10-09,516.52,Credit,Paid
664,664,2024-03-26,867.9100000000001,Credit,Pending
665,665,2024-01-14,1606.1399999999999,Bank Transfer,Paid
666,666,2024-06-27,251.85,Cash,Paid
667,667,2024-10-09,678.27,Credit,Pending
668,668,2024-12-26,1232.72,Credit,Paid
669,669,2024-11-06,408.33,Cash,Paid
670,670,2024-06-20,216.0,Bank Transfer,Pending
671,671,2024-12-05,1042.9,Bank Transfer,Paid
672,672,2024-01-26,668.1700000000001,Credit,Pending
673,673,2024-03-21,1836.83,Bank Transfer,Pending
674,674,2024-02-16,265.98,Bank Transfer,Pending
675,675,2024-04-14,995.2,Cash,Paid
676,676,2024-11-22,628.1,Cash,Paid
677,677,2024-06-06,573.1899999999999,Cash,Pending
678,678,2024-02-17,589.12,Bank Transfer,Paid
679,679,2024-07-08,887.1800000000001,Credit,Pending
680,680,2024-01-26,589.4,Bank Transfer,Pending
681,681,2024-04-26,555.27,Bank Transfer,Paid
682,682,2024-12-23,933.88,Bank Transfer,Pending
683,683,2024-10-05,507.52,Cash,Paid
684,684,2024-10-10,591.21,Bank Transfer,Pending
685,685,2024-10-04,406.58000000000004,Cash,Paid
686,686,2024-09-02,486.0,Credit,Paid
687,687,2024-09-17,287.28,Bank Transfer,Paid
688,688,2024-03-04,522.56,Cash,Paid
689,689,2024-04-20,266.64,Bank Transfer,Pending
690,690,2024-02-11,302.0,Bank Transfer,Paid
691,691,2024-11-03,902.44,Bank Transfer,Paid
692,692,2024-02-15,171.76,Cash,Pending
693,693,2024-05-23,150.0,Cash,Pending
694,694,2024-02-29,1580.42,Cash,Paid
695,695,2024-02-26,1236.08,Credit,Pending
696,696,2024-10-03,973.81,Bank Transfer,Pending
697,697,2024-12-01,608.4599999999999,Bank Transfer,Pending
698,698,2024-01-20,2168.7200000000003,Bank Transfer,Paid
699,699,2024-11-15,1050.84,Cash,Pending
700,700,2024-01-20,1026.64,Credit,Paid
701,701,2024-01-29,1951.5700000000002,Bank Transfer,Pending
702,702,2024-01-11,1214.43,Credit,Pending
703,703,2024-09-11,45.85,Credit,Paid
704,704,2024-03-10,290.24,Credit,Pending
705,705,2024-05-20,884.67,Credit,Paid
706,706,2024-04-08,1293.29,Credit,Pending
707,707,2024-09-24,1185.68,Bank Transfer,Paid
708,708,2024-02-03,11.0,Cash,Pending
709,709,2024-03-12,1403.1299999999999,Credit,Paid
710,710,2024-03-29,613.14,Credit,Paid
711,711,2024-01-18,581.1700000000001,Bank Transfer,Paid
712,712,2024-05-20,53.0,Cash,Pending
713,713,2024-11-23,877.51,Cash,Paid
714,714,2024-07-11,166.95,Bank Transfer,Paid
715,715,2024-09-01,1057.9099999999999,Credit,Pending
716,716,2024-03-25,1322.6,Bank Transfer,Paid
717,717,2024-05-26,980.53,Bank Transfer,Paid
718,718,2024-10-19,13.92,Credit,Paid
719,719,2024-12-15,733.56,Bank Transfer,Pending
720,720,2024-09-19,1031.19,Credit,Paid
721,721,2024-08-30,177.65,Credit,Paid
722,722,2024-04-25,88.9,Bank Transfer,Pending
723,723,2024-08-05,24.36,Cash,Pending
724,724,2024-04-24,1376.54,Bank Transfer,Pending
725,725,2024-10-27,242.37,Bank Transfer,Pending
726,726,2024-10-16,1701.31,Bank Transfer,Pending
727,727,2024-06-01,1609.81,Bank Transfer,Paid
728,728,2024-06-21,562.91,Cash,Pending
729,729,2024-05-13,669.33,Credit,Pending
730,730,2024-04-07,138.32,Cash,Paid
731,731,2024-11-06,403.3,Credit,Paid
732,732,2024-01-17,401.90000000000003,Bank Transfer,Pending
733,733,2024-08-02,635.0,Credit,Paid
734,734,2024-10-25,966.3299999999999,Cash,Pending
735,735,2024-04-23,1714.32,Credit,Pending
736,736,2024-12-11,1246.1,Cash,Paid
737,737,2024-12-03,527.8299999999999,Credit,Paid
738,738,2024-08-31,1168.52,Bank Transfer,Paid
739,739,2024-12-15,1496.03,Bank Transfer,Paid
740,740,2024-06-30,297.36,Credit,Pending
741,741,2024-06-18,295.08,Cash,Pending
742,742,2024-08-27,2717.5299999999997,Bank Transfer,Paid
743,743,2024-08-29,1027.38,Bank Transfer,Pending
744,744,2024-09-28,157.92,Bank Transfer,Paid
745,745,2024-03-12,661.3,Bank Transfer,Pending
746,746,2024-03-15,326.25,Bank Transfer,Paid
747,747,2024-09-09,95.81,Bank Transfer,Pending
748,748,2024-11-21,761.05,Cash,Pending
749,749,2024-04-18,259.59000000000003,Cash,Paid
750,750,2024-09-10,443.09,Credit,Paid
751,751,2024-11-12,1093.08,Cash,Pending
752,752,2024-08-07,847.58,Cash,Paid
753,753,2024-09-30,1368.0900000000001,Bank Transfer,Paid
754,754,2024-06-15,1607.58,Bank Transfer,Paid
755,755,2024-12-14,213.81,Credit,Paid
756,756,2024-04-27,975.77,Credit,Paid
757,757,2024-02-24,836.16,Bank Transfer,Pending
758,758,2024-03-26,386.26,Credit,Pending
759,759,2024-08-21,212.5,Cash,Pending
760,760,2024-08-11,348.04,Credit,Pending
761,761,2024-07-04,250.9,Bank Transfer,Pending
762,762,2024-01-11,1252.31,Cash,Paid
763,763,2024-04-19,1257.29,Bank Transfer,Paid
764,764,2024-03-04,132.6,Bank Transfer,Paid
765,765,2024-07-11,517.6,Bank Transfer,Paid
766,766,2024-11-03,550.29,Credit,Paid
767,767,2024-01-25,1267.3600000000001,Credit,Pending
768,768,2024-07-15,1101.92,Bank Transfer,Pending
769,769,2024-12-25,2324.91,Credit,Paid
770,770,2024-06-05,745.26,Bank Transfer,Pending
771,771,2024-11-17,792.69,Bank Transfer,Pending
772,772,2024-02-23,336.6,Cash,Paid
773,773,2024-05-24,1212.17,Bank Transfer,Paid
774,774,2024-11-07,281.17,Bank Transfer,Paid
775,775,2024-07-03,693.5400000000001,Credit,Paid
776,776,2024-01-21,1505.19,Cash,Pending
777,777,2024-06-19,260.56,Credit,Paid
778,778,2024-02-26,672.26,Credit,Paid
779,779,2024-02-19,578.5799999999999,Bank Transfer,Paid
780,780,2024-05-12,1545.63,Bank Transfer,Pending
781,781,2024-05-17,1779.79,Cash,Paid
782,782,2024-01-22,376.38,Credit,Pending
783,783,2024-08-07,1756.1499999999999,Cash,Paid
784,784,2024-01-07,1247.89,Cash,Paid
785,785,2024-06-18,120.52,Credit,Pending
786,786,2024-02-20,105.3,Bank Transfer,Paid
787,787,2024-07-24,63.27,Cash,Pending
788,788,2024-12-19,359.48,Credit,Paid
789,789,2024-02-27,1683.34,Cash,Paid
790,790,2024-03-24,998.1,Bank Transfer,Pending
791,791,2024-10-21,573.45,Cash,Pending
792,792,2024-07-05,390.40999999999997,Bank Transfer,Paid
793,793,2024-09-06,454.63,Credit,Pending
794,794,2024-01-26,249.69,Cash,Pending
795,795,2024-01-09,1541.95,Cash,Paid
796,796,2024-12-10,828.22,Bank Transfer,Paid
797,797,2024-08-10,833.88,Bank Transfer,Pending
798,798,2024-06-28,750.19,Bank Transfer,Pending
799,799,2024-03-19,1409.96,Bank Transfer,Paid
800,800,2024-11-25,1786.6999999999998,Credit,Pending
801,801,2024-03-28,432.0,Credit,Pending
802,802,2024-05-05,1886.38,Credit,Paid
803,803,2024-10-10,618.71,Cash,Paid
804,804,2024-02-10,270.25,Cash,Pending
805,805,2024-02-17,77.52,Bank Transfer,Paid
806,806,2024-09-13,941.62,Bank Transfer,Paid
807,807,2024-07-26,841.98,Cash,Paid
808,808,2024-02-16,115.96,Credit,Pending
809,809,2024-09-17,286.44,Bank Transfer,Pending
810,810,2024-06-25,1251.43,Cash,Pending
811,811,2024-06-20,853.1600000000001,Bank Transfer,Pending
812,812,2024-12-02,301.74,Credit,Paid
813,813,2024-02-19,368.39,Credit,Paid
814,814,2024-06-24,798.7,Cash,Pending
815,815,2024-12-26,804.37,Bank Transfer,Pending
816,816,2024-03-14,583.94,Cash,Pending
817,817,2024-02-26,1014.74,Credit,Paid
818,818,2024-03-05,262.08,Cash,Paid
819,819,2024-06-22,1377.15,Credit,Paid
820,820,2024-11-20,1212.17,Bank Transfer,Pending
821,821,2024-08-23,456.33000000000004,Bank Transfer,Paid
822,822,2024-09-12,1157.32,Bank Transfer,Paid
823,823,2024-10-11,1227.38,Cash,Paid
824,824,2024-12-23,1058.8,Credit,Paid
825,825,2024-02-26,246.0,Credit,Pending
826,826,2024-09-16,1229.45,Cash,Paid
827,827,2024-05-21,396.74,Bank Transfer,Pending
828,828,2024-03-12,320.12,Cash,Pending
829,829,2024-12-27,500.38,Cash,Paid
830,830,2024-04-15,445.74,Credit,Pending
831,831,2024-12-18,706.38,Bank Transfer,Paid
832,832,2024-09-17,2250.05,Credit,Pending
833,833,2024-12-29,45.44,Cash,Pending
834,834,2024-10-25,1411.98,Cash,Pending
835,835,2024-12-12,1320.18,Cash,Pending
836,836,2024-01-09,63.45,Bank Transfer,Pending
837,837,2024-03-18,547.41,Bank Transfer,Paid
838,838,2024-05-19,206.47,Bank Transfer,Pending
839,839,2024-03-17,785.12,Bank Transfer,Paid
840,840,2024-10-06,593.75,Cash,Paid
841,841,2024-11-13,162.81,Cash,Paid
842,842,2024-11-30,629.4000000000001,Bank Transfer,Pending
843,843,2024-12-23,343.24,Credit,Pending
844,844,2024-08-02,1271.48,Bank Transfer,Paid
845,845,2024-01-09,1420.66,Credit,Pending
846,846,2024-04-26,1202.07,Cash,Pending
847,847,2024-10-28,222.09,Cash,Paid
848,848,2024-04-12,131.67,Cash,Paid
849,849,2024-04-08,73.6,Bank Transfer,Paid
850,850,2024-07-15,1033.97,Bank Transfer,Pending
851,851,2024-03-07,454.67,Bank Transfer,Paid
852,852,2024-06-20,94.9,Cash,Paid
853,853,2024-03-21,455.89,Credit,Pending
854,854,2024-09-09,1151.1799999999998,Bank Transfer,Paid
855,855,2024-12-30,856.51,Bank Transfer,Paid
856,856,2024-09-26,1337.9099999999999,Bank Transfer,Pending
857,857,2024-10-05,909.8599999999999,Bank Transfer,Pending
858,858,2024-04-26,2432.23,Bank Transfer,Pending
859,859,2024-07-05,513.25,Cash,Pending
860,860,2024-10-16,259.52,Credit,Paid
861,861,2024-12-11,242.74,Cash,Paid
862,862,2024-01-22,1805.29,Credit,Paid
863,863,2024-07-17,370.64,Cash,Pending
864,864,2024-01-16,31.32,Cash,Pending
865,865,2024-09-07,517.26,Cash,Paid
866,866,2024-06-15,89.91,Bank Transfer,Paid
867,867,2024-10-05,281.96,Bank Transfer,Paid
868,868,2024-04-18,1053.26,Bank Transfer,Pending
869,869,2024-02-25,665.28,Bank Transfer,Pending
870,870,2024-11-30,1111.15,Cash,Paid
871,871,2024-01-14,401.98,Cash,Paid
872,872,2024-02-14,414.58000000000004,Credit,Pending
873,873,2024-10-12,1164.6799999999998,Bank Transfer,Pending
874,874,2024-07-27,269.34000000000003,Credit,Pending
875,875,2024-08-10,341.24,Bank Transfer,Paid
876,876,2024-10-01,723.45,Bank Transfer,Paid
877,877,2024-10-28,245.64,Credit,Pending
878,878,2024-09-16,300.72,Credit,Pending
879,879,2024-11-09,696.0,Credit,Pending
880,880,2024-07-23,1778.69,Cash,Paid
881,881,2024-09-30,55.51,Credit,Pending
882,882,2024-10-08,777.56,Bank Transfer,Pending
883,883,2024-12-15,956.4,Credit,Paid
884,884,2024-10-13,59.400000000000006,Credit,Paid
885,885,2024-01-06,662.48,Bank Transfer,Paid
886,886,2024-06-07,438.86,Bank Transfer,Pending
887,887,2024-04-19,476.62,Bank Transfer,Paid
888,888,2024-03-23,735.93,Bank Transfer,Pending
889,889,2024-04-10,463.86,Cash,Paid
890,890,2024-10-08,768.39,Cash,Paid
891,891,2024-05-28,28.0,Bank Transfer,Paid
892,892,2024-04-13,409.61,Bank Transfer,Pending
893,893,2024-07-01,313.2,Credit,Paid
894,894,2024-02-21,886.26,Credit,Paid
895,895,2024-06-11,987.1800000000001,Bank Transfer,Pending
896,896,2024-12-21,484.64,Bank Transfer,Pending
897,897,2024-06-12,1335.1799999999998,Credit,Pending
898,898,2024-05-06,373.3,Credit,Pending
899,899,2024-05-22,1092.93,Cash,Pending
900,900,2024-09-03,7.71,Bank Transfer,Pending
901,901,2024-09-06,545.32,Bank Transfer,Paid
902,902,2024-05-24,305.69,Bank Transfer,Pending
903,903,2024-11-16,1734.48,Cash,Paid
904,904,2024-09-19,1384.17,Bank Transfer,Pending
905,905,2024-11-01,1286.62,Cash,Pending
906,906,2024-10-05,1555.69,Credit,Paid
907,907,2024-07-07,379.56,Cash,Pending
908,908,2024-03-10,856.3,Credit,Paid
909,909,2024-07-23,394.24,Bank Transfer,Paid
910,910,2024-11-12,328.68,Bank Transfer,Paid
911,911,2024-08-18,945.03,Cash,Paid
912,912,2024-09-05,25.44,Credit,Pending
913,913,2024-05-01,317.7,Cash,Paid
914,914,2024-01-24,951.6,Bank Transfer,Pending
915,915,2024-07-18,872.96,Credit,Paid
916,916,2024-11-28,755.45,Cash,Pending
917,917,2024-05-14,1225.65,Credit,Paid
918,918,2024-07-11,744.26,Credit,Paid
919,919,2024-09-21,738.39,Credit,Pending
920,920,2024-06-29,655.49,Cash,Paid
921,921,2024-09-16,280.35,Bank Transfer,Paid
922,922,2024-02-11,2414.4,Cash,Paid
923,923,2024-03-19,362.52,Bank Transfer,Paid
924,924,2024-12-04,212.38,Cash,Paid
925,925,2024-09-06,592.5699999999999,Bank Transfer,Paid
926,926,2024-11-01,244.08,Credit,Paid
927,927,2024-05-07,847.8,Bank Transfer,Paid
928,928,2024-03-09,41.89,Cash,Paid
929,929,2024-01-31,1906.46,Bank Transfer,Pending
930,930,2024-11-04,1128.24,Bank Transfer,Pending
931,931,2024-02-14,816.04,Bank Transfer,Pending
932,932,2024-09-03,407.04,Cash,Paid
933,933,2024-10-27,253.26,Credit,Pending
934,934,2024-03-27,529.37,Credit,Pending
935,935,2024-11-03,447.95,Credit,Pending
936,936,2024-07-16,830.02,Bank Transfer,Paid
937,937,2024-09-25,334.34,Cash,Paid
938,938,2024-11-07,2296.71,Credit,Paid
939,939,2024-10-01,78.45,Cash,Paid
940,940,2024-09-04,579.03,Bank Transfer,Paid
941,941,2024-12-15,1427.84,Bank Transfer,Pending
942,942,2024-07-10,700.74,Credit,Pending
943,943,2024-04-28,515.1,Credit,Pending
944,944,2024-10-31,116.16,Bank Transfer,Paid
945,945,2024-08-08,413.08,Credit,Paid
946,946,2024-02-15,844.92,Bank Transfer,Pending
947,947,2024-05-11,398.56,Bank Transfer,Paid
948,948,2024-10-25,1391.57,Cash,Paid
949,949,2024-07-14,1068.55,Credit,Pending
950,950,2024-07-30,118.69,Bank Transfer,Pending
951,951,2024-12-01,1077.55,Cash,Pending
952,952,2024-10-18,866.52,Credit,Pending
953,953,2024-04-15,984.0,Credit,Pending
954,954,2024-04-01,1691.01,Bank Transfer,Pending
955,955,2024-05-12,306.0,Cash,Pending
956,956,2024-03-14,1588.8400000000001,Credit,Paid
957,957,2024-08-16,285.24,Credit,Paid
958,958,2024-09-19,236.4,Bank Transfer,Paid
959,959,2024-03-25,1762.65,Bank Transfer,Paid
960,960,2024-03-18,1174.9699999999998,Cash,Paid
961,961,2024-02-03,56.4,Bank Transfer,Paid
962,962,2024-11-09,339.0,Bank Transfer,Pending
963,963,2024-11-10,346.64,Bank Transfer,Paid
964,964,2024-04-01,572.11,Bank Transfer,Paid
965,965,2024-04-15,740.54,Bank Transfer,Paid
966,966,2024-01-20,324.66999999999996,Bank Transfer,Paid
967,967,2024-11-10,721.5,Credit,Pending
968,968,2024-05-03,245.92,Credit,Paid
969,969,2024-05-23,214.88,Credit,Pending
970,970,2024-07-29,796.6899999999999,Cash,Paid
971,971,2024-12-26,1081.6599999999999,Credit,Pending
972,972,2024-10-14,869.6199999999999,Bank Transfer,Pending
973,973,2024-04-28,1612.6299999999999,Credit,Pending
974,974,2024-10-23,512.55,Credit,Pending
975,975,2024-09-18,818.98,Cash,Pending
976,976,2024-06-26,133.98,Cash,Pending
977,977,2024-12-21,803.69,Bank Transfer,Pending
978,978,2024-05-06,456.72,Bank Transfer,Pending
979,979,2024-10-29,921.72,Bank Transfer,Pending
980,980,2024-02-06,286.6,Bank Transfer,Paid
981,981,2024-06-10,531.0899999999999,Bank Transfer,Paid
982,982,2024-12-24,654.8199999999999,Bank Transfer,Paid
983,983,2024-07-24,709.42,Credit,Paid
984,984,2024-10-12,655.18,Credit,Pending
985,985,2024-04-23,1303.31,Cash,Paid
986,986,2024-09-12,1592.8400000000001,Cash,Paid
987,987,2024-05-18,303.42,Credit,Paid
988,988,2024-11-15,310.99,Cash,Paid
989,989,2024-02-12,660.24,Bank Transfer,Paid
990,990,2024-10-06,374.01,Credit,Pending
991,991,2024-09-12,887.15,Credit,Paid
992,992,2024-09-18,1773.6100000000001,Credit,Paid
993,993,2024-01-29,668.36,Credit,Paid
994,994,2024-09-16,128.05,Bank Transfer,Paid
995,995,2024-08-24,160.4,Bank Transfer,Pending
996,996,2024-06-12,1108.56,Bank Transfer,Paid
997,997,2024-07-15,738.28,Credit,Pending
998,998,2024-11-10,1257.64,Bank Transfer,Pending
999,999,2024-05-02,1423.95,Credit,Pending
1000,1000,2024-07-06,100.8,Cash,Paid
1001,1001,2024-08-03,758.3499999999999,Cash,Pending
1002,1002,2024-07-27,1324.48,Bank Transfer,Paid
1003,1003,2024-10-23,903.7199999999999,Bank Transfer,Pending
1004,1004,2024-05-01,1648.28,Credit,Paid
1005,1005,2024-03-16,894.16,Credit,Paid
1006,1006,2024-04-01,281.34,Bank Transfer,Pending
1007,1007,2024-09-07,66.3,Bank Transfer,Paid
1008,1008,2024-07-22,649.0600000000001,Bank Transfer,Paid
1009,1009,2024-04-20,1031.09,Credit,Paid
1010,1010,2024-08-18,1395.19,Cash,Pending
1011,1011,2024-07-03,404.4,Credit,Pending
1012,1012,2024-01-11,1153.53,Credit,Paid
1013,1013,2024-10-23,280.5,Credit,Paid
1014,1014,2024-05-28,1015.32,Credit,Pending
1015,1015,2024-08-18,1519.8600000000001,Credit,Pending
1016,1016,2024-08-27,169.2,Cash,Pending
1017,1017,2024-08-05,287.28,Cash,Pending
1018,1018,2024-02-09,196.84,Bank Transfer,Paid
1019,1019,2024-06-10,554.55,Cash,Pending
1020,1020,2024-11-05,695.52,Credit,Pending
1021,1021,2024-07-07,366.6,Credit,Pending
1022,1022,2024-07-31,1003.51,Credit,Paid
1023,1023,2024-05-02,1597.48,Bank Transfer,Paid
1024,1024,2024-04-20,995.95,Cash,Paid
1025,1025,2024-02-05,694.63,Credit,Paid
1026,1026,2024-07-25,1071.73,Bank Transfer,Paid
